date,gate_error_one_qubit,gate_error_two_qubit,n_qubits,t_gates,phase_gates,h_gates,cnot_gates,kullback_error,jensen-error
2024-05-25 04:54:59,0.0001942175919958,0.0094839896103358,10.0,5.0,9.0,2.0,27.0,0.28175515567595555,0.40102080410109253
2024-05-25 06:55:22,0.0001942175919958,0.0094839896103358,5.0,1.0,1.0,1.0,7.0,0.046661513149941505,0.14955437335187552
2024-05-25 08:55:45,0.0001942175919958,0.0094839896103358,5.0,1.0,1.0,1.0,6.0,0.12156087364399809,0.15505393227624187
2024-05-25 10:56:07,0.0001942175919958,0.0094839896103358,5.0,0.0,1.0,3.0,6.0,0.10707527667923779,0.1056960002443191
2024-05-25 12:56:29,0.0001942175919958,0.0094839896103358,15.0,3.0,1.0,3.0,20.0,-0.027031007207210963,0.5184808437129536
2024-05-25 14:56:53,0.0001942175919958,0.0094839896103358,10.0,1.0,4.0,3.0,36.0,0.0,0.6469373685226156
2024-05-25 16:57:17,0.0001942175919958,0.0094839896103358,15.0,3.0,5.0,9.0,45.0,0.0,0.6931471805599454
2024-05-25 18:57:40,0.0001942175919958,0.0094839896103358,10.0,2.0,3.0,1.0,31.0,0.10986122886681099,0.6094483588813616
2024-05-25 20:58:04,0.0001942175919958,0.0094839896103358,10.0,7.0,5.0,5.0,45.0,0.0,0.6700422745412805
2024-05-25 22:58:28,0.0001942175919958,0.0094839896103358,5.0,3.0,1.0,4.0,25.0,0.0963457252632055,0.23019378679150143
2024-05-26 00:58:51,0.0001942175919958,0.0094839896103358,5.0,0.0,2.0,3.0,15.0,0.08109302162163291,0.20067546067815922
2024-05-26 02:59:16,0.0001942175919958,0.0094839896103358,10.0,1.0,2.0,1.0,11.0,-0.13122893484750867,0.33968900605141583
2024-05-26 04:59:40,0.0001942175919958,0.0094839896103358,10.0,8.0,3.0,1.0,30.0,0.046209812037329684,0.6613214721452046
2024-05-26 07:00:05,0.0001942175919958,0.0094839896103358,15.0,4.0,1.0,3.0,17.0,-0.023104906018664842,0.5689018480705452
2024-05-26 09:00:28,0.0001942175919958,0.0094839896103358,5.0,4.0,2.0,2.0,21.0,0.6157975086157059,0.37716577921426364
2024-05-26 11:00:52,0.0001933208044936,0.0079540805604235,15.0,9.0,7.0,7.0,69.0,0.0,0.6931471805599454
2024-05-26 13:01:16,0.0001933208044936,0.0079540805604235,10.0,1.0,2.0,2.0,11.0,0.01974898709355002,0.3029695782995936
2024-05-26 15:01:40,0.0001933208044936,0.0079540805604235,15.0,5.0,12.0,13.0,67.0,0.0,0.6931471805599454
2024-05-26 17:02:05,0.0001933208044936,0.0079540805604235,10.0,2.0,6.0,10.0,50.0,0.0,0.6469373685226156
2024-05-26 19:02:29,0.0001933208044936,0.0079540805604235,5.0,1.0,1.0,1.0,16.0,0.24318994464340485,0.25662224788281346
2024-05-26 21:02:53,0.0001933208044936,0.0079540805604235,10.0,8.0,1.0,7.0,44.0,0.0,0.6700422745412805
2024-05-26 23:03:17,0.0001933208044936,0.0079540805604235,10.0,6.0,8.0,11.0,42.0,0.0,0.6469373685226156
2024-05-27 01:03:41,0.0001933208044936,0.0079540805604235,15.0,8.0,10.0,8.0,68.0,0.0,0.6931471805599454
2024-05-27 03:04:05,0.0001933208044936,0.0079540805604235,5.0,0.0,0.0,2.0,14.0,0.14093681841338745,0.23671236141316163
2024-05-27 05:04:30,0.0001933208044936,0.0079540805604235,15.0,3.0,3.0,1.0,19.0,-0.021367705980697718,0.40247291300734395
2024-05-27 07:04:54,0.0001933208044936,0.0079540805604235,10.0,3.0,6.0,4.0,34.0,0.0,0.6931471805599454
2024-05-27 09:05:19,0.0001933208044936,0.0079540805604235,10.0,3.0,10.0,8.0,42.0,0.0,0.6700422745412805
2024-05-27 11:05:44,0.0001933208044936,0.0079540805604235,10.0,8.0,6.0,12.0,41.0,0.0,0.6238324625039507
2024-05-27 13:06:08,0.0001933208044936,0.0079540805604235,10.0,9.0,7.0,6.0,41.0,0.0,0.6469373685226156
2024-05-27 15:06:33,0.0001933208044936,0.0079540805604235,10.0,6.0,10.0,7.0,42.0,0.0,0.6469373685226156
2024-05-27 17:06:57,0.0001933208044936,0.0079540805604235,15.0,1.0,0.0,0.0,24.0,-0.12730283365896256,0.39192812892215523
2024-05-27 19:07:25,0.0001933208044936,0.0079540805604235,5.0,4.0,5.0,3.0,21.0,0.06931471805599453,0.2669326775645912
2024-05-27 21:07:49,0.0001972141558957,0.0079540805604235,15.0,13.0,10.0,9.0,63.0,0.0,0.6931471805599454
2024-05-27 23:08:14,0.0001972141558957,0.0079540805604235,10.0,8.0,5.0,7.0,47.0,0.0,0.6469373685226156
